dataset_id,md1,md2,md3,md4,md5,md6,md7,md8,md9,md10,md11,md12,md13,md14,md15,md16,md17,md18,md19
41701,0.3082281934125852,0.025922663640382995,0.16100516650214364,0.16730174378864324,-0.4876352050712991,0.1282094785657731,0.15615880556498132,0.17686913245108019,0.24427101006673455,0.17831693247370206,0.08184594502884289,0.02554009727406402,0.007272932926139577,0.0013346906458545414,0.0001809750028277344,0.6348829317950458,0.342042755344418,0.02128718470761226,0.0017871281529238774
41919,0.5193004104861856,0.030105727436954017,0.1735100211427398,-0.44404878842895174,-0.5560412809694477,0.004682728198167628,0.04433887569279493,0.09581495305960865,0.11218187987784187,0.13523357086302454,0.22711231761112996,0.24584323040380046,0.11102816423481507,0.021965840968216264,0.0017984390906006108,0.6567695961995249,0.30787241262300646,0.035357991177468615,0.0
46879,0.46427299993505033,0.07051593032907538,0.26554835779773783,-0.3218916460861409,-0.7307667990828794,0.15959869382143163,0.027305147374752942,0.05609263555899287,0.03677923863538713,0.2518582968118931,0.20834407493340207,0.06270946120134055,0.034104580218269315,0.16041505542665635,0.0027928160178740226,0.636171264071496,0.36146558391337974,0.002363152015124173,0.0
1553,0.5953373895539104,0.01960889859647385,0.14003177709532166,-0.1353262677296441,-0.4477523927257203,0.00014694607717863532,0.0027408637873754154,0.014145157168412982,0.06312292358803986,0.18171479683107591,0.2588998211091234,0.2144262714030156,0.19762969588550983,0.06304625606951188,0.004127268080756453,0.6478596984410938,0.32107078967544084,0.029446716074623052,0.0016227958088423204
46505,0.11056897297339167,0.008803081280235821,0.09382473703792525,3.9552040543542892,19.8671153484285,0.594352370852901,0.3400333282835934,0.023856991364944704,0.017051961823966066,0.004235721860324193,0.013725193152552644,0.003169216785335555,7.87759430389335e-05,0.0034479624299348583,4.847750340857446e-05,0.9336403575215876,0.02447507953340403,0.016742917739736404,0.02514164520527193
46827,0.1353762152163637,0.007854064602680096,0.08862316064483423,2.1922355607781188,10.715873823020113,0.3753128983809283,0.45062528064081586,0.1344650147352557,0.026249916130330887,0.0068747322622101335,0.0026735069908594964,0.0012490129185096488,0.0014296552827569122,0.0008877281900151223,0.0002322544683179099,0.7648088029604703,0.20153494397506103,0.020464199264011395,0.013192053800457283
458,0.39950512721552206,0.013742878514793276,0.1172300239477638,0.2145431581448947,-0.01767945840536367,0.0011532183663331204,0.036969519551486765,0.16836101057412534,0.3039573131786247,0.2956408345752608,0.14669381165282805,0.03833120431481087,0.00801043219076006,0.0008516074089844582,3.1048186785891704e-05,0.6775024838549428,0.27977964658292526,0.03960417997303243,0.0031136895890994253
44556,0.2762542434171324,0.01725306322491065,0.13135091634591153,1.1238812270892158,2.1542756762053017,0.03918474687705457,0.2815296953758492,0.30695156695156695,0.21639272408503177,0.10104755643217182,0.03325443786982248,0.008888888888888889,0.008481262327416174,0.0033179925487617796,0.0009511286434363358,0.718088976550515,0.24694280078895464,0.019443348674117907,0.015524873986412448
44554,0.2762542434171324,0.01725306322491065,0.13135091634591153,1.1238812270892158,2.1542756762053017,0.03918474687705457,0.2815296953758492,0.30695156695156695,0.21639272408503177,0.10104755643217182,0.03325443786982248,0.008888888888888889,0.008481262327416174,0.0033179925487617796,0.0009511286434363358,0.718088976550515,0.24694280078895464,0.019443348674117907,0.015524873986412448
44557,0.2762542434171324,0.01725306322491065,0.13135091634591153,1.1238812270892158,2.1542756762053017,0.03918474687705457,0.2815296953758492,0.30695156695156695,0.21639272408503177,0.10104755643217182,0.03325443786982248,0.008888888888888889,0.008481262327416174,0.0033179925487617796,0.0009511286434363358,0.718088976550515,0.24694280078895464,0.019443348674117907,0.015524873986412448
44606,0.12545223298989408,0.02174864977392585,0.14747423427136636,1.441687771894677,1.7648814842879554,0.5882794729839921,0.1763497274795073,0.11350371228702631,0.02988605639242951,0.06720473370241621,0.015602871121411099,0.006064653877515987,0.0028673662074589074,0.00022262993004592077,1.877601819664392e-05,0.8487779494442299,0.08504195098922793,0.05244410111154028,0.013735998455001931
44603,0.13285691763855703,0.02152543363677824,0.14671548533395595,1.5061558719448582,1.9614286256507656,0.58484614394232,0.1857887000557916,0.09370842453113601,0.033426676966653794,0.083019505600618,0.003379683275395906,0.01283743186987683,0.002786897558044719,0.00018239560533882666,2.414059482425647e-05,0.859161087506974,0.03900315437105704,0.08595392901592207,0.01588182910604695
44607,0.1456680559503699,0.028193383267676,0.1679088540478911,1.359272399229957,1.2016567969708412,0.5292128020256641,0.19271168619372558,0.10573312304192953,0.06896699712458693,0.050131968585039266,0.034765138835243126,0.0077276726320758765,0.0102168361872881,0.00044525986009184154,8.851551435560706e-05,0.8367317926269259,0.08127870048495772,0.07028668297497961,0.011702823913136776
44604,0.13190467381162146,0.020493829047892532,0.14315665911124265,1.5239633959312873,2.165584423415021,0.5364871679327068,0.24988466160250633,0.08142354405390327,0.038080447191107675,0.0725854040599116,0.009991523968928372,0.008752306767949873,0.002521351014977898,0.00023872365992875843,3.486974807948157e-05,0.8533914853439767,0.05305834513540191,0.07956203596412172,0.013988133556499721
46788,0.17913441449998854,0.008682715199816685,0.09318108820901741,1.5814298528668527,4.441603733721957,0.1655812133072407,0.5148597521200261,0.22513763861709069,0.06503065883887801,0.018815394651011088,0.006914546640574038,0.002604044357469015,0.000842791911285062,0.0001696020874103066,4.435746901500326e-05,0.7616699282452707,0.19468493150684932,0.027864318330071754,0.01578082191780822
